#time,seconds_elapsed,z,y,x  
1619623864596557800,2.939557861328125,-9.741865100878476,-1.124454622996971,0.045333216209150845
1619623864606588000,2.949587890625,-9.746717801606655,-1.0804158670451491,0.06770012441452126
1619623864616618000,2.959617919921875,-9.751884390589595,-1.0311362878303973,0.08884079702687449
1619623864626648000,2.96964794921875,-9.756744690102337,-0.9837873113520443,0.09208389800079167
1619623864636678000,2.979677978515625,-9.760921683526039,-0.9431199315294623,0.07288903026054613
1619623864646708000,2.9897080078125,-9.764403095901011,-0.9082459673512726,0.04364282913652714
1619623864656738000,2.999738037109375,-9.767394094410538,-0.87635701033324,0.019833218159421812
1619623864666768100,3.00976806640625,-9.769303142902254,-0.8549729345861822,0.010828152700368082
1619623864676798000,3.0197978515625,-9.769726921272277,-0.8497128221008926,0.028420634736784266
1619623864686827800,3.029827880859375,-9.769119018507004,-0.8543924312844872,0.06867663216332438
1619623864696857000,3.039857177734375,-9.76795055924952,-0.866066283269599,0.0863177265563514
1619623864706887000,3.049886962890625,-9.766126266431808,-0.8888071073878556,0.05645761305138003
1619623864716917000,3.0599169921875,-9.763900407075882,-0.9146520350012928,0.006653509922313969
1619623864726947000,3.069947021484375,-9.762507491412759,-0.9288875541679561,-0.03164624343649484
1619623864736977000,3.079976806640625,-9.762881585422157,-0.9241286692030727,-0.05017659655313473
1619623864747007000,3.090007080078125,-9.764154089576005,-0.909492679476738,-0.06706901430359576
1619623864757036800,3.100036865234375,-9.76437094719708,-0.903641542295739,-0.10431291791694239
1619623864767067000,3.11006689453125,-9.761827107933163,-0.9231672768250108,-0.15774041059138252
1619623864777097000,3.120096923828125,-9.75650035995245,-0.9676563338275999,-0.21149055934892966
1619623864787127000,3.130126953125,-9.74941478560567,-1.0278390729159117,-0.2506741303545423
1619623864797156900,3.140156982421875,-9.741902510279417,-1.0927410956110806,-0.2676515869067982
1619623864807185700,3.150185546875,-9.735108612355589,-1.1518054981939494,-0.2671946734521538
1619623864817215700,3.1602158203125,-9.729726919317246,-1.1985830314598978,-0.257289730835706
1619623864827245800,3.170245849609375,-9.726244337898493,-1.228508506385237,-0.24762551990626377
